FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,MAX_FREQ,DB_THRESHOLD,FREQ_STEPS,LEFT_CHANNEL,RIGHT_CHANNEL
20210516_050000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.077608,NA 
20210516_051000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079297,NA 
20210516_052000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079232,NA 
20210516_053000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079259,NA 
20210516_054000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079413,NA 
20210516_055000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079403,NA 
20210516_060000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079372,NA 
20210516_061000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079394,NA 
20210516_062000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079417,NA 
20210516_063000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079405,NA 
20210516_064000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079402,NA 
20210516_065000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079408,NA 
20210516_070000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.07939,NA 
20210516_071000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079365,NA 
20210516_072000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079391,NA 
20210516_073000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079351,NA 
20210516_074000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079313,NA 
20210516_075000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079388,NA 
20210516_080000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079401,NA 
20210516_081000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079415,NA 
20210516_082000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079418,NA 
20210516_083000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079412,NA 
20210516_084000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.07942,NA 
20210516_085000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079417,NA 
20210516_090000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079422,NA 
20210516_091000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.07943,NA 
20210516_092000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079419,NA 
20210516_093000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079432,NA 
20210516_094000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079428,NA 
20210516_095000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079412,NA 
20210516_100000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079424,NA 
20210516_101000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079431,NA 
20210516_102000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079432,NA 
20210516_103000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.07944,NA 
20210516_104000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.07944,NA 
20210516_105000.WAV,48000,16,120,1,acoustic_diversity,8000,-,1000,2.079441,NA 
